33 - 32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47 - 41		614
33 - 32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49 - 42		607
33 - 32 - 1 - 2 - 28 - 29 - 27 - 45 - 14 - 13 - 8 - 43		537
33 - 32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 44		516
33 - 32 - 1 - 2 - 28 - 29 - 27 - 45		322
33 - 32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46		476
33 - 32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47		526
33 - 32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48		489
33 - 32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49		575
33 - 32 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 50		557
34 - 35		25
34 - 35 - 36		79
34 - 35 - 36 - 30 - 37		225
34 - 35 - 36 - 30 - 37 - 38		368
34 - 35 - 36 - 30 - 37 - 25 - 40 - 39		384
34 - 35 - 36 - 30 - 37 - 25 - 40		345
34 - 35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47 - 41		620
34 - 35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49 - 42		613
34 - 35 - 1 - 2 - 28 - 29 - 27 - 45 - 14 - 13 - 8 - 43		543
34 - 35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 44		522
34 - 35 - 1 - 2 - 28 - 29 - 27 - 45		328
34 - 35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46		482
34 - 35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47		532
34 - 35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48		495
34 - 35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49		581
34 - 35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 50		563
35 - 36		54
35 - 36 - 30 - 37		200
35 - 36 - 30 - 37 - 38		343
35 - 36 - 30 - 37 - 25 - 40 - 39		359
35 - 36 - 30 - 37 - 25 - 40		320
35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47 - 41		595
35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49 - 42		588
35 - 1 - 2 - 28 - 29 - 27 - 45 - 14 - 13 - 8 - 43		518
35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 44		497
35 - 1 - 2 - 28 - 29 - 27 - 45		303
35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46		457
35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 22 - 18 - 46 - 19 - 47		507
35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48		470
35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 48 - 7 - 49		556
35 - 1 - 2 - 28 - 29 - 27 - 45 - 4 - 16 - 5 - 50		538
36 - 30 - 37		146
36 - 30 - 37 - 38		289
36 - 30 - 37 - 25 - 40 - 39		305
36 - 30 - 37 - 25 - 40		266
36 - 30 - 37 - 25 - 40 - 22 - 18 - 46 - 19 - 47 - 41		548
36 - 30 - 37 - 25 - 40 - 22 - 4 - 16 - 5 - 48 - 7 - 49 - 42		611
36 - 35 - 1 - 2 - 28 - 29 - 27 - 45 - 14 - 13 - 8 - 43		572
36 - 30 - 37 - 25 - 40 - 22 - 4 - 16 - 5 - 44		520
36 - 35 - 1 - 2 - 28 - 29 - 27 - 45		357
36 - 30 - 37 - 25 - 40 - 22 - 18 - 46		410
36 - 30 - 37 - 25 - 40 - 22 - 18 - 46 - 19 - 47		460
36 - 30 - 37 - 25 - 40 - 22 - 4 - 16 - 5 - 48		493
36 - 30 - 37 - 25 - 40 - 22 - 4 - 16 - 5 - 48 - 7 - 49		579
36 - 30 - 37 - 25 - 40 - 22 - 4 - 16 - 5 - 50		561
37 - 38		143
37 - 25 - 40 - 39		159
37 - 25 - 40		120
37 - 25 - 40 - 22 - 18 - 46 - 19 - 47 - 41		402
37 - 25 - 40 - 22 - 4 - 16 - 5 - 48 - 7 - 49 - 42		465
37 - 25 - 40 - 22 - 4 - 16 - 5 - 44 - 8 - 43		446
37 - 25 - 40 - 22 - 4 - 16 - 5 - 44		374
37 - 25 - 26 - 27 - 45		258
37 - 25 - 40 - 22 - 18 - 46		264
37 - 25 - 40 - 22 - 18 - 46 - 19 - 47		314
37 - 25 - 40 - 22 - 4 - 16 - 5 - 48		347
37 - 25 - 40 - 22 - 4 - 16 - 5 - 48 - 7 - 49		433
37 - 25 - 40 - 22 - 4 - 16 - 5 - 50		415
38 - 21 - 39		161
38 - 25 - 40		147
38 - 21 - 23 - 24 - 47 - 41		343
38 - 21 - 23 - 24 - 47 - 41 - 42		406
38 - 21 - 22 - 4 - 16 - 5 - 44 - 8 - 43		419
38 - 21 - 22 - 4 - 16 - 5 - 44		347
38 - 21 - 22 - 4 - 45		263
38 - 21 - 23 - 24 - 18 - 46		229
38 - 21 - 23 - 24 - 47		255
38 - 21 - 23 - 24 - 18 - 46 - 15 - 17 - 48		317
38 - 21 - 23 - 24 - 18 - 46 - 15 - 17 - 48 - 7 - 49		403
38 - 21 - 22 - 4 - 16 - 5 - 50		388
39 - 40		39
39 - 21 - 23 - 24 - 47 - 41		268
39 - 21 - 23 - 24 - 47 - 41 - 42		331
39 - 21 - 22 - 4 - 16 - 5 - 44 - 8 - 43		344
39 - 21 - 22 - 4 - 16 - 5 - 44		272
39 - 21 - 22 - 4 - 45		188
39 - 21 - 23 - 24 - 18 - 46		154
39 - 21 - 23 - 24 - 47		180
39 - 21 - 23 - 24 - 18 - 46 - 15 - 17 - 48		242
39 - 21 - 23 - 24 - 18 - 46 - 15 - 17 - 48 - 7 - 49		328
39 - 21 - 22 - 4 - 16 - 5 - 50		313
40 - 22 - 18 - 46 - 19 - 47 - 41		282
40 - 22 - 4 - 16 - 5 - 48 - 7 - 49 - 42		345
40 - 22 - 4 - 16 - 5 - 44 - 8 - 43		326
40 - 22 - 4 - 16 - 5 - 44		254
40 - 22 - 4 - 45		170
40 - 22 - 18 - 46		144
40 - 22 - 18 - 46 - 19 - 47		194
40 - 22 - 4 - 16 - 5 - 48		227
40 - 22 - 4 - 16 - 5 - 48 - 7 - 49		313
40 - 22 - 4 - 16 - 5 - 50		295
41 - 42		63
41 - 42 - 49 - 7 - 50 - 43		208
41 - 42 - 49 - 7 - 50 - 44		222
41 - 47 - 19 - 46 - 18 - 22 - 4 - 45		292
41 - 47 - 19 - 46		138
41 - 47		88
41 - 42 - 49 - 7 - 48		181
41 - 42 - 49		95
41 - 42 - 49 - 7 - 50		168
42 - 49 - 7 - 50 - 43		145
42 - 49 - 7 - 50 - 44		159
42 - 49 - 7 - 48 - 5 - 16 - 4 - 45		285
42 - 41 - 47 - 19 - 46		201
42 - 41 - 47		151
42 - 49 - 7 - 48		118
42 - 49		32
42 - 49 - 7 - 50		105
43 - 8 - 44		72
43 - 8 - 13 - 14 - 45		215
43 - 8 - 44 - 5 - 16 - 15 - 46		210
43 - 50 - 7 - 20 - 6 - 19 - 47		234
43 - 8 - 44 - 5 - 48		123
43 - 50 - 7 - 49		113
43 - 50		40
44 - 5 - 16 - 4 - 45		194
44 - 5 - 16 - 15 - 46		138
44 - 5 - 16 - 15 - 46 - 19 - 47		188
44 - 5 - 48		51
44 - 50 - 7 - 49		127
44 - 50		54
45 - 4 - 22 - 18 - 46		154
45 - 4 - 22 - 18 - 46 - 19 - 47		204
45 - 4 - 16 - 5 - 48		167
45 - 4 - 16 - 5 - 48 - 7 - 49		253
45 - 4 - 16 - 5 - 50		235
46 - 19 - 47		50
46 - 15 - 17 - 48		88
46 - 15 - 17 - 48 - 7 - 49		174
46 - 15 - 17 - 48 - 7 - 50		177
47 - 19 - 46 - 15 - 17 - 48		138
47 - 41 - 42 - 49		183
47 - 19 - 6 - 20 - 7 - 50		194
48 - 7 - 49		86
48 - 7 - 50		89
49 - 7 - 50		73
